PROGRAMNAME	PROGRAMURL	CATALOGNAME	LASTUPDATED	NAME	KEYWORDS	DESCRIPTION	SKU	MANUFACTURER	MANUFACTURERID	UPC	ISBN	CURRENCY	SALEPRICE	PRICE	RETAILPRICE	FROMPRICE	BUYURL	IMPRESSIONURL	IMAGEURL	ADVERTISERCATEGORY	THIRDPARTYID	THIRDPARTYCATEGORY	AUTHOR	ARTIST	TITLE	PUBLISHER	LABEL	FORMAT	SPECIAL	GIFT	PROMOTIONALTEXT	STARTDATE	ENDDATE	OFFLINE	ONLINE	INSTOCK	CONDITION	WARRANTY	STANDARDSHIPPINGCOST
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Botanical Body Care Pump	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	This pump fits perfectly on bottles from the Botanical Body Care range.With a single touch, it allows you to dispense the desired quantity. One single gesture for an easy application.	42906	Yves Rocher	42906			USD	1.95	1.95			http://www.kqzyfj.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D42906%2F%7Ecategory_id%3D4500%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/42906.jpg	Body Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	11/30/2011	Holiday Sparkle Accents	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Sparkling diamond-shaped accents add bling to your holiday tree, giving it an air of enchantment. At this price, you can order several sets and only use them with white lights to create a chic, minimalistic look on a white or green tree!Set of 10: plastic,  0.9'/2.3 cm D, 1.1'/2.7 cm H	61081	Yves Rocher	61081			USD	2.00	2.00			http://www.kqzyfj.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D61081%2F%7Ecategory_id%3D9600%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/61081.jpg	Gift Ideas																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	06/26/2012	SOS Clean Hands Gel	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Clean hands without soap or waterClean hands in every circumstance? Even when you have no soap or water? Rich in essential oil of sandalwood with purifying properties, SOS Hand Cleanser instantly cleanses your hands and removes impurities.1 fl.oz. Tube / 30 ml	37755	Yves Rocher	37755			USD	1.00	6.00			http://www.kqzyfj.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D37755%2F%7Ecategory_id%3D4810%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/37755.jpg	Body Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	09/25/2012	12H Foot Deodorant Cream	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	This cream keeps your feet fresh and odor-free for a full 12 hours.Its plants:- Organic lavender essential oil for the well-being and comfort of your feet- Refreshing peppermint essential oilApply every morning before putting on your shoes. Wash hands after applying.1.7 fl.oz. Tube / 50 ml	03099	Yves Rocher	03099			USD	8.80	16.00			http://www.kqzyfj.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D03099%2F%7Ecategory_id%3D4820%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/03099.jpg	Body Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	09/25/2012	Foot Repair Balm	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Say good-bye to calluses and damaged feet, thanks to this balm that offers your feet all the expertise of an intensely nourishing treatment.Its plants:- Organic lavender essential oil for the well-being and comfort of your feet- Shea butter for its restorative actionOnce or twice weekly, apply a thick layer to your feet. Allow it to penetrate. If necessary, remove excess with a tissue.1.7 fl.oz. Tube / 50 ml	00563	Yves Rocher	00563			USD	9.35	17.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D00563%2F%7Ecategory_id%3D4820%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/00563.jpg	Body Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	02/27/2012	Wild Strawberry Nourishing Lip Balm	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	This balm scented with sweet strawberry nourishes your lips and shines them with transparent naturalness. Satiny and fragrant, your mouth is ready to nibble on!The Plus: Its nourishing formula enriched in plant oils protects your lips from drying.0.17 oz./5 g jar	60794	Yves Rocher	60794			USD	3.00	6.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D60794%2F%7Ecategory_id%3D1350%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/60794.jpg	Skin Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Lash Plumping Mascara - Blue	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Exclusive Technology: Volume-plumping brush Creamy texture, 12-hour holdVolumizing mascara ideal for plumping your lashes and opening your eyes. A mascara that unfurls lashes like a fan, as it combs, defines, and thickens them. A long-lasting creamy texture (12 hours), enriched with rice wax, which sumptuously coats all lashes and thickens them, without clumping. An exclusive volume-boosting brush for a complete combing effect.- Its cylinder shape easily coats all lashes, even the tiniest.- Its thin fibres lay the formula onto your lashes, from roots to endpoints.- The positioning of its thin fibres allows you to comb and instantly boost the volume of your lashes.0.3 fl.oz. Tube / 9 ml	55650	Yves Rocher	55650			USD	16.00	16.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D55650%2F%7Ecategory_id%3D2610%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/55650.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Lash Plumping Mascara - Black	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Exclusive Technology: Volume-plumping brushAn exclusive volume-boosting brush for a complete combing effect.- Its cylinder shape easily coats all lashes, even the tiniest.- Its thin fibres lay the formula onto your lashes, from roots to endpoints.- The positioning of its thin fibres allows you to comb and instantly boost the volume of your lashes.0.3 fl.oz. Tube / 9 ml	77275	Yves Rocher	77275			USD	16.00	16.00			http://www.kqzyfj.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D77275%2F%7Ecategory_id%3D2610%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/77275.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Matte Tri-Tone Eye Shadow - Beige Nude	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	3 graduated shades,3 simple steps,for defined eyesAn easy 3-step application to beautify your eyes by creating light and shadowed areas:-Illuminator: on the brow bones, a light, sheer shade that highlights the eye.-Sculptor: on your eyelids, a medium shade that defines the creases and curves.-Liner: at the lashline, a dark shade that lines the eyes and intensifies your look.A fine, textured powder for ultimate comfort, immediate coverage, and a smooth finish.0.1 oz./3 g compact	10794	Yves Rocher	10794			USD	10.50	19.00			http://www.jdoqocy.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D10794%2F%7Ecategory_id%3D2630%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/10794.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	09/25/2012	Soft Roll-On Deodorant	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	The beneficial emollient effect of the witch hazel extract organically grown in a deodorant that respects sensitive skins. Thanks to its formula enriched with a deodorant active ingredient from botanical origin, the skin is cool, soft and delicately perfumed for 24 hour.Bonus + : 24hr protection.2.0 fl.oz. Roll-on / 60 ml	79821	Yves Rocher	79821			USD	3.85	7.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D79821%2F%7Ecategory_id%3D6800%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/79821.jpg	Bath & Shower																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	High Concentration Nail lacquer - Ruby Red	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Discover 6 new intense and pure shades in a high coverage, lacquer texture. Their high concentration of pigments enhances the color result for smooth, richly colored, perfectly lacquered nails.The Plus: its exclusive flat brush for a precise and even application.Tested under dermatological supervision.0.19 fl.oz. Bottle / 5.5 ml	86175	Yves Rocher	86175			USD	9.00	9.00			http://www.kqzyfj.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D86175%2F%7Ecategory_id%3D2810%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/86175.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	High Concentration Nail lacquer - Taupe	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Discover 6 new intense and pure shades in a high coverage, lacquer texture. Their high concentration of pigments enhances the color result for smooth, richly colored, perfectly lacquered nails.The Plus: its exclusive flat brush for a precise and even application.Tested under dermatological supervision.0.19 fl.oz. Bottle / 5.5 ml	45995	Yves Rocher	45995			USD	9.00	9.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D45995%2F%7Ecategory_id%3D2810%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/45995.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Anti-Wrinkle Night Care	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	The sumptuous texture of this organic care gently envelops your skin, visibly smoothing wrinkles as it strengthens skin throughout the night.Formula enriched by organic alfalfa extract, powerful anti-aging ingredient.Results: intensely nourished, your skin is supple and your complexion is fresh upon awakening. Fine lines and wrinkles are smoothed and skin is visibly revitalized.The Plus: soft and delicate, 100% natural fragrance.1 Product purchased = 1 Tree plantedAs part of the campaign initiated by United Nations Environment Programme&rsquo;s (UNEP), Yves Rocher has committed to plant 50 million trees before the end of 2015. Yves Rocher plants trees where it is needed most and works in collaboration with well-established local Non Governmental Organizations (NGOs).1.7 fl.oz. Jar / 50 ml	82128	Yves Rocher	82128			USD	22.00	39.00			http://www.jdoqocy.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D82128%2F%7Ecategory_id%3D1200%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/82128.jpg	Skin Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Oriental Shower Oil	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Every day, discover all the benefits of a day spent in a Turkish bath, thanks to this Oriental Shower Oil. Enriched with organic Moroccan Argan Oil, long renowned for its nourishing properties, its amber formula creates a delicate, milky lather on your skin and envelops you in a divinely scented veil of satiny-softness.The Plus: its silky formula that creates a delicate, milky lather on your skin.Formula tested under dermatological supervision6.7 fl.oz. Bottle / 200 ml	45289	Yves Rocher	45289			USD	16.00	16.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D45289%2F%7Ecategory_id%3D6720%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/45289.jpg	Bath & Shower																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	02/06/2012	Ming Shu Perfumed Shower Gel	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Luscious foam with the serene scent of Ming Shu.This dreamy foam wraps you in tenderness & in the shower or the bath!Its sweet and voluptuous notes of a rare water flower are a pampering pleasure and renew your well-being to leave your skin scented with the subtle imprint of Ming Shu.6.7 fl.oz./200 ml bottle	14970	Yves Rocher	14970			USD	5.70	19.00			http://www.jdoqocy.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D14970%2F%7Ecategory_id%3D6760%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/14970.jpg	Bath & Shower																YES			
